full_name,dom_pos,birthdate,height,bodyWeight,points_acum,numMinutes_acum,reboundsTotal_acum,blocks_acum,assists_acum,steals_acum,threePointersMade_acum,fieldGoalsMade_acum,freeThrowsMade_acum,age,reb36Min,blk36Min,ast36Min,stl36Min,pts_from_2_36Min,pts_from_3_36Min
Dave Robisch,C,1949-12-22,82.0,235.0,4475.0,10704.0,2665.0,178.0,819.0,189.0,0.0,1715.0,1045.0,75.83299110198494,8.963004484304932,0.5986547085201794,2.754484304932735,0.6356502242152466,11.535874439461885,0.0
Isaiah Roby,F,1998-02-03,80.0,230.0,1264.0,3023.0,738.0,90.0,240.0,117.0,107.0,479.0,199.0,27.71526351813826,8.788620575587165,1.071782997022825,2.8580879920608666,1.3933178961296726,8.860072775388687,3.8226926893814093
Red Rocha,C,1923-09-18,81.0,185.0,3508.0,4047.0,1003.0,0.0,315.0,0.0,0.0,1229.0,1050.0,102.09445585215606,8.922164566345442,0.0,2.8020756115641214,0.0,21.865085248332097,0.0
John Roche,G,1949-09-26,75.0,170.0,1381.0,3450.0,178.0,22.0,640.0,114.0,81.0,515.0,270.0,76.07118412046543,1.857391304347826,0.22956521739130434,6.678260869565218,1.1895652173913043,9.057391304347826,2.5356521739130433
Dennis Rodman,F,1961-05-13,79.0,210.0,7764.0,33531.0,13630.0,628.0,1805.0,717.0,89.0,3208.0,1259.0,64.4435318275154,14.633622617875995,0.6742417464435895,1.937908204348215,0.7697951149682383,6.697324863559095,0.2866601055739465
Sergio Rodriguez,G,1986-06-12,75.0,176.0,1892.0,5675.0,578.0,15.0,1324.0,244.0,224.0,726.0,216.0,39.36208076659822,3.666607929515419,0.09515418502202642,8.398942731277533,1.54784140969163,6.368986784140969,4.262907488986784
Lou Roe,F,1972-07-14,79.0,220.0,130.0,479.0,94.0,9.0,21.0,14.0,5.0,46.0,33.0,53.27310061601643,7.064718162839249,0.6764091858037578,1.5782881002087683,1.0521920668058455,6.162839248434238,1.127348643006263
Johnny Rogers,F,1963-12-30,82.0,225.0,251.0,636.0,104.0,11.0,29.0,13.0,0.0,116.0,19.0,61.81245722108145,5.886792452830188,0.6226415094339622,1.641509433962264,0.7358490566037735,13.132075471698112,0.0
Marshall Rogers,G,1953-08-27,73.0,190.0,102.0,179.0,12.0,3.0,10.0,8.0,0.0,43.0,16.0,72.1533196440794,2.4134078212290504,0.6033519553072626,2.011173184357542,1.6089385474860336,17.29608938547486,0.0
Roy Rogers,F,1973-08-19,82.0,235.0,652.0,2242.0,483.0,209.0,57.0,26.0,1.0,288.0,75.0,52.17522245037645,7.755575379125781,3.3559322033898304,0.9152542372881356,0.4174843889384478,9.216770740410348,0.04817127564674398
Ken Rohloff,G,1939-04-18,72.0,195.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,86.51334702258727,0.0,0.0,12.0,0.0,0.0,0.0
Magnum Rolle,F,1986-02-23,83.0,235.0,13.0,49.0,12.0,2.0,3.0,3.0,0.0,5.0,3.0,39.66050650239562,8.816326530612244,1.4693877551020407,2.204081632653061,2.204081632653061,7.346938775510204,0.0
Kenny Rollins,G,1923-09-14,72.0,168.0,93.0,170.0,2.0,0.0,18.0,0.0,0.0,33.0,27.0,102.10540725530458,0.4235294117647059,0.0,3.8117647058823527,0.0,13.976470588235294,0.0
Phil Rollins,G,1934-01-19,74.0,185.0,898.0,229.0,279.0,0.0,127.0,0.0,0.0,350.0,198.0,91.75633127994524,43.86026200873363,0.0,19.965065502183403,0.0,110.04366812227074,0.0
Tree Rollins,C,1955-06-16,85.0,235.0,6609.0,25479.0,7118.0,2393.0,676.0,407.0,0.0,2738.0,1133.0,70.35181382614647,10.057223595902506,3.3811374072765807,0.9551395266690216,0.5750618156128576,7.7371953373366305,0.0
Lorenzo Romar,G,1958-11-13,73.0,175.0,1756.0,5255.0,387.0,28.0,1037.0,241.0,19.0,729.0,279.0,66.94045174537987,2.6511893434823977,0.1918173168411037,7.104091341579448,1.650999048525214,9.727878211227402,0.3904852521408183
Rajon Rondo,G,1986-02-22,73.0,180.0,11525.0,34269.0,5337.0,162.0,9110.0,1853.0,536.0,4765.0,1459.0,39.663244353182755,5.6065832093145405,0.17018296419504508,9.570165455659634,1.9465989669964108,8.88523155038081,1.6892234964545216
Jalen Rose,G,1973-01-30,80.0,215.0,14215.0,29681.0,3413.0,342.0,3741.0,789.0,803.0,5221.0,2970.0,52.72553045859001,4.139617937401031,0.4148108217378121,4.537448199184664,0.9569758431319699,10.717159125366397,2.9218692092584484
Malik Rose,F,1974-11-23,79.0,255.0,5580.0,14604.0,3790.0,322.0,751.0,534.0,15.0,1992.0,1581.0,50.913073237508556,9.342645850451932,0.7937551355792933,1.8512736236647493,1.3163516844700083,9.746918652423995,0.11092851273623665
Robert Rose,F,1964-12-27,77.0,180.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,60.818617385352496,24.0,0.0,0.0,0.0,0.0,0.0
Lennie Rosenbluth,F,1933-01-22,76.0,190.0,371.0,165.0,152.0,0.0,27.0,0.0,0.0,147.0,77.0,92.74743326488706,33.163636363636364,0.0,5.890909090909091,0.0,64.14545454545454,0.0
Dick Rosenthal,F,1933-01-20,77.0,205.0,650.0,101.0,15.0,0.0,12.0,0.0,0.0,242.0,166.0,92.75290896646133,5.346534653465346,0.0,4.2772277227722775,0.0,172.5148514851485,0.0
Terrence Ross,G,1991-02-05,79.0,206.0,8903.0,19474.0,2266.0,265.0,1023.0,672.0,1459.0,3246.0,952.0,34.71047227926078,4.188969908596077,0.48988394782787303,1.8911369004826948,1.242271746944644,6.606963130327617,8.091403923179623
Doug Roth,F,1967-08-24,83.0,255.0,81.0,412.0,120.0,13.0,20.0,8.0,0.0,37.0,7.0,58.16290212183436,10.485436893203882,1.1359223300970873,1.7475728155339805,0.6990291262135921,6.466019417475728,0.0
Scott Roth,F,1963-06-03,80.0,212.0,753.0,1807.0,204.0,11.0,186.0,89.0,23.0,249.0,232.0,62.38740588637919,4.0641947980077475,0.21914775871610404,3.705589374654123,1.7731045932484781,9.004980630879912,1.3746541228555618
Dan Roundfield,F,1953-05-26,80.0,205.0,11898.0,24402.0,7594.0,1018.0,1691.0,426.0,8.0,4515.0,2860.0,72.40793976728268,11.203343988197688,1.501844111138431,2.4947135480698304,0.628473075977379,13.298254241455618,0.035406933857880504
Ron Rowan,F,1962-04-23,77.0,200.0,12.0,16.0,1.0,0.0,1.0,4.0,1.0,4.0,3.0,63.49897330595483,2.25,0.0,2.25,9.0,13.5,6.75
Curtis Rowe,F,1949-07-02,79.0,225.0,7198.0,15450.0,3972.0,90.0,874.0,93.0,0.0,2949.0,1300.0,76.30663928815879,9.255145631067961,0.20970873786407768,2.036504854368932,0.2166990291262136,13.742912621359222,0.0
Jim Rowinski,C,1961-01-04,80.0,250.0,57.0,127.0,34.0,2.0,5.0,1.0,0.0,15.0,27.0,64.79671457905545,9.637795275590552,0.5669291338582677,1.4173228346456692,0.28346456692913385,8.503937007874015,0.0
Derrick Rowland,F,1959-06-21,77.0,195.0,3.0,9.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,66.33812457221082,4.0,0.0,4.0,0.0,8.0,0.0
Brian Rowsom,F,1965-10-23,81.0,220.0,457.0,1092.0,273.0,23.0,47.0,29.0,2.0,158.0,139.0,59.997262149212865,9.0,0.7582417582417583,1.5494505494505495,0.956043956043956,10.285714285714285,0.19780219780219782
Brandon Roy,G,1984-07-23,78.0,211.0,6801.0,12774.0,1513.0,88.0,1665.0,368.0,358.0,2451.0,1541.0,41.24845995893224,4.26397369657116,0.24800375763269142,4.692343823391264,1.0371066228276187,11.797087834664163,3.026773132926256
Donald Royal,F,1966-05-22,80.0,218.0,3268.0,8824.0,1483.0,102.0,516.0,253.0,0.0,996.0,1276.0,59.419575633128,6.050317316409791,0.4161378059836809,2.1051677243880325,1.0321849501359928,8.12692656391659,0.0
Clifford Rozier,C,1972-10-31,83.0,245.0,827.0,2954.0,897.0,113.0,98.0,78.0,2.0,350.0,125.0,52.97467488021903,10.931618144888287,1.3771157752200407,1.194312796208531,0.950575490859851,8.482058226134056,0.07312119160460392
Guy Rucker,F,1977-07-27,81.0,270.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,48.238193018480494,18.0,0.0,18.0,0.0,0.0,0.0
Delaney Rudd,G,1962-11-08,74.0,180.0,883.0,2544.0,193.0,4.0,568.0,81.0,52.0,344.0,143.0,62.954140999315534,2.731132075471698,0.05660377358490566,8.037735849056604,1.1462264150943395,8.264150943396226,2.207547169811321
John Rudd,F,1955-08-07,79.0,230.0,184.0,723.0,167.0,3.0,34.0,8.0,0.0,59.0,66.0,70.2094455852156,8.315352697095436,0.14937759336099585,1.6929460580912863,0.39834024896265563,5.875518672199171,0.0
Damjan Rudez,F,1986-06-17,82.0,228.0,574.0,1943.0,118.0,7.0,117.0,35.0,128.0,208.0,30.0,39.34839151266256,2.186309830159547,0.1296963458569223,2.1677817807514153,0.6484817292846115,2.964487905301081,7.114770972722594
John Rudometkin,F,1940-06-06,78.0,205.0,822.0,643.0,232.0,0.0,35.0,0.0,0.0,314.0,194.0,85.37713894592744,12.989113530326593,0.0,1.9595645412130638,0.0,35.160186625194406,0.0
Paul Ruffner,C,1948-10-15,82.0,225.0,109.0,146.0,45.0,0.0,8.0,3.0,0.0,48.0,13.0,77.01848049281314,11.095890410958905,0.0,1.9726027397260273,0.7397260273972602,23.671232876712327,0.0
Joe Ruklick,F,1938-08-03,81.0,220.0,375.0,155.0,268.0,0.0,45.0,0.0,0.0,165.0,45.0,87.21971252566735,62.24516129032258,0.0,10.451612903225808,0.0,76.64516129032258,0.0
Bob Rule,C,1944-06-29,81.0,220.0,7007.0,10585.0,3303.0,4.0,587.0,4.0,0.0,2777.0,1453.0,81.3141683778234,11.233632498819084,0.013604156825696741,1.9964100141709968,0.013604156825696741,18.889371752479924,0.0
Stefano Rusconi,F,1968-02-10,81.0,240.0,8.0,30.0,6.0,2.0,3.0,0.0,0.0,3.0,2.0,57.6974674880219,7.2,2.4,3.6,0.0,7.2,0.0
Brandon Rush,G,1985-07-07,78.0,225.0,3663.0,11549.0,1574.0,291.0,530.0,257.0,584.0,1371.0,337.0,40.29295003422313,4.906398822408867,0.9070915230755909,1.6520910901376742,0.801108321066759,4.906398822408867,5.461252056455105
Kareem Rush,G,1980-10-30,78.0,215.0,2485.0,6611.0,638.0,81.0,412.0,187.0,331.0,978.0,198.0,44.97741273100616,3.4742096505823628,0.4410830434124943,2.2435335047647857,1.0183028286189684,7.046437755256391,5.407351384056875
Bill Russell,C,1934-02-12,82.0,215.0,17195.0,33056.0,25302.0,0.0,3733.0,0.0,0.0,6690.0,3814.0,91.69062286105407,27.5554211035818,0.0,4.065464666021297,0.0,14.57163601161665,0.0
Bryon Russell,G,1970-12-31,79.0,225.0,7715.0,22580.0,3368.0,231.0,1225.0,986.0,813.0,2632.0,1638.0,54.809034907597535,5.369707705934456,0.36829052258635964,1.9530558015943313,1.5720106288751108,5.800177147918512,3.8885739592559787
Campy Russell,F,1952-01-12,80.0,215.0,9287.0,17185.0,2803.0,112.0,1709.0,453.0,34.0,3520.0,2213.0,73.77686516084873,5.871864998545243,0.23462321792260693,3.580098923479779,0.948967122490544,14.60529531568228,0.21367471632237414
Cazzie Russell,F,1944-06-07,77.0,218.0,13229.0,21862.0,3096.0,25.0,1774.0,171.0,0.0,5531.0,2167.0,81.37440109514031,5.098161192937518,0.0411673222943921,2.9212331900100628,0.28158448449364193,18.215716768822613,0.0
Frank Russell,G,1949-04-17,75.0,180.0,74.0,94.0,10.0,0.0,11.0,0.0,0.0,29.0,16.0,76.51471594798083,3.8297872340425534,0.0,4.212765957446809,0.0,22.21276595744681,0.0
Walker Russell,G,1982-10-06,72.0,170.0,89.0,358.0,28.0,1.0,59.0,18.0,4.0,34.0,17.0,43.044490075290895,2.815642458100559,0.1005586592178771,5.932960893854748,1.8100558659217878,6.033519553072625,1.2067039106145252
Walker Russell,G,1960-10-26,77.0,195.0,471.0,1778.0,187.0,10.0,351.0,53.0,6.0,181.0,103.0,64.9883641341547,3.7862767154105734,0.20247469066366702,7.106861642294713,1.0731158605174353,7.086614173228347,0.3644544431946007
Arvydas Sabonis,C,1964-12-19,87.0,292.0,6246.0,12605.0,3814.0,542.0,1061.0,418.0,151.0,2304.0,1487.0,60.84052019164955,10.892820309401031,1.5479571598571995,3.0302261007536693,1.1938119793732647,12.297976993256645,1.2937723125743752
Robert Sacre,C,1989-06-06,84.0,270.0,923.0,3089.0,680.0,126.0,145.0,64.0,0.0,369.0,185.0,36.37782340862423,7.9248947879572675,1.4684363871803172,1.6898672709614762,0.7458724506312723,8.600841696341858,0.0
John Salmons,F,1979-12-12,78.0,210.0,9071.0,25151.0,2819.0,266.0,2350.0,831.0,773.0,3275.0,1748.0,45.86173853524983,4.034988668442606,0.3807403284163652,3.3636833525505945,1.1894556876466145,7.162498509005607,3.3193113593892885
Kevin Salvadori,C,1970-12-30,84.0,231.0,42.0,226.0,45.0,24.0,13.0,2.0,0.0,13.0,16.0,54.81177275838467,7.168141592920354,3.823008849557522,2.0707964601769913,0.3185840707964602,4.1415929203539825,0.0
Luka Samanic,F,2000-01-09,82.0,227.0,435.0,997.0,237.0,21.0,59.0,24.0,42.0,158.0,77.0,25.78507871321013,8.557673019057171,0.7582748244734203,2.130391173520562,0.8665997993981945,8.377131394182548,4.549648946840522
Cheikh Samb,C,1984-10-22,85.0,245.0,53.0,238.0,59.0,23.0,5.0,8.0,1.0,22.0,8.0,40.99931553730322,8.92436974789916,3.4789915966386555,0.7563025210084034,1.2100840336134453,6.352941176470589,0.453781512605042
Brandon Sampson,G,1997-05-01,77.0,184.0,71.0,215.0,17.0,3.0,10.0,11.0,11.0,28.0,4.0,28.476386036960985,2.8465116279069766,0.5023255813953489,1.6744186046511627,1.841860465116279,5.693023255813953,5.525581395348838
JaKarr Sampson,F,1993-03-20,79.0,214.0,1406.0,3894.0,724.0,120.0,185.0,114.0,67.0,548.0,243.0,32.591375770020534,6.693374422187982,1.1093990755007703,1.7103235747303542,1.0539291217257318,8.893682588597843,1.8582434514637904
Jamal Sampson,F,1983-05-15,83.0,235.0,151.0,647.0,263.0,35.0,29.0,10.0,0.0,56.0,39.0,42.4394250513347,14.63369397217929,1.947449768160742,1.6136012364760433,0.5564142194744977,6.231839258114373,0.0
Pepe Sanchez,G,1977-05-08,76.0,195.0,20.0,165.0,21.0,1.0,49.0,16.0,0.0,9.0,2.0,48.45722108145106,4.581818181818181,0.21818181818181817,10.690909090909091,3.4909090909090907,3.9272727272727272,0.0
Frankie Sanders,F,1957-01-23,78.0,200.0,375.0,715.0,138.0,7.0,69.0,40.0,1.0,148.0,78.0,68.74469541409994,6.9482517482517485,0.3524475524475525,3.4741258741258743,2.013986013986014,14.802797202797203,0.15104895104895105
Jeff Sanders,F,1966-01-14,80.0,225.0,114.0,465.0,103.0,9.0,25.0,18.0,0.0,50.0,14.0,59.7700205338809,7.974193548387096,0.6967741935483871,1.935483870967742,1.3935483870967742,7.741935483870968,0.0
Melvin Sanders,G,1981-01-03,77.0,210.0,99.0,243.0,45.0,2.0,11.0,8.0,3.0,38.0,20.0,44.799452429842574,6.666666666666666,0.29629629629629634,1.6296296296296298,1.1851851851851853,10.37037037037037,1.3333333333333333
Mike Sanders,F,1960-05-07,78.0,210.0,5587.0,13506.0,2095.0,229.0,965.0,504.0,22.0,2348.0,869.0,65.45927446954141,5.584184806752554,0.6103953798311862,2.5721901377165706,1.3434029320302088,12.399822301199467,0.17592181252776545
Thomas Sanders,F,1938-11-08,78.0,210.0,9904.0,16606.0,5102.0,0.0,841.0,0.0,0.0,3878.0,2146.0,86.95414099931554,11.060580513067567,0.0,1.8231964350234855,0.0,16.81416355534144,0.0
Daniel Santiago,C,1976-06-24,85.0,256.0,432.0,1375.0,267.0,49.0,38.0,40.0,0.0,158.0,116.0,49.327857631759066,6.990545454545455,1.282909090909091,0.9949090909090909,1.0472727272727274,8.273454545454545,0.0
Wayne Sappleton,F,1960-11-17,81.0,215.0,96.0,298.0,76.0,4.0,7.0,7.0,0.0,41.0,14.0,64.92813141683779,9.181208053691275,0.4832214765100671,0.8456375838926175,0.8456375838926175,9.906040268456376,0.0
Olivier Sarr,C,1999-02-20,83.0,240.0,259.0,728.51,191.0,33.0,33.0,8.0,18.0,96.0,49.0,26.6694045174538,9.438442849102964,1.6307257278554859,1.6307257278554859,0.3953274491770875,7.708885258953206,2.6684602819453405
Jason Sasser,F,1974-01-13,79.0,225.0,69.0,117.0,29.0,0.0,7.0,5.0,6.0,28.0,7.0,51.77275838466804,8.923076923076923,0.0,2.1538461538461537,1.5384615384615385,13.538461538461538,5.538461538461538
Jeryl Sasser,G,1979-02-13,78.0,200.0,209.0,1040.0,196.0,13.0,68.0,49.0,14.0,69.0,57.0,46.68856947296372,6.7846153846153845,0.45,2.353846153846154,1.6961538461538461,3.8076923076923075,1.453846153846154
Tomas Satoransky,G,1991-10-30,79.0,210.0,2820.0,8941.0,1201.0,62.0,1665.0,330.0,245.0,1051.0,473.0,33.97946611909651,4.83570070461917,0.24963650598367074,6.703948104238899,1.3287104350743764,6.490549155575438,2.9594005144838387
Frank Saul,G,1924-02-16,74.0,185.0,1864.0,483.0,58.0,0.0,88.0,0.0,0.0,656.0,552.0,101.6810403832991,4.3229813664596275,0.0,6.559006211180124,0.0,97.7888198757764,0.0
Woody Sauldsberry,F,1934-07-11,79.0,220.0,5333.0,3790.0,3237.0,0.0,334.0,0.0,0.0,2372.0,588.0,91.2826830937714,30.747229551451188,0.0,3.1725593667546175,0.0,45.061741424802115,0.0
Fred Saunders,F,1951-06-13,79.0,210.0,1136.0,2964.0,633.0,26.0,229.0,63.0,0.0,499.0,138.0,74.36002737850787,7.6882591093117405,0.3157894736842105,2.7813765182186234,0.7651821862348178,12.121457489878543,0.0
Brian Scalabrine,F,1978-03-18,81.0,235.0,1884.0,7541.0,1185.0,139.0,500.0,179.0,218.0,699.0,268.0,47.59753593429158,5.657074658533351,0.6635724704946294,2.386951332714494,0.854528577111789,4.592494364142687,3.1221323431905583
Alex Scales,G,1978-07-03,76.0,195.0,63.0,97.0,11.0,1.0,8.0,8.0,4.0,18.0,23.0,47.304585900068446,4.082474226804123,0.3711340206185567,2.9690721649484537,2.9690721649484537,10.391752577319586,4.453608247422681
Dewayne Scales,F,1958-12-28,80.0,208.0,224.0,508.0,139.0,4.0,10.0,4.0,1.0,98.0,27.0,66.81724845995893,9.850393700787402,0.28346456692913385,0.7086614173228346,0.28346456692913385,13.748031496062993,0.2125984251968504
Frank Schade,G,1950-01-22,73.0,170.0,10.0,45.0,6.0,0.0,10.0,0.0,0.0,2.0,6.0,75.74811772758385,4.8,0.0,8.0,0.0,3.2,0.0
Bob Schafer,G,1905-04-16,75.0,195.0,286.0,78.0,20.0,0.0,23.0,0.0,0.0,104.0,78.0,120.51745379876797,9.23076923076923,0.0,10.615384615384615,0.0,96.0,0.0
Jordan Schakel,G,1998-06-13,78.0,200.0,27.0,77.0,13.0,0.0,1.0,4.0,2.0,6.0,13.0,27.359342915811087,6.077922077922078,0.0,0.4675324675324676,1.8701298701298703,3.7402597402597406,2.8051948051948052
Dan Schayes,C,1959-05-10,83.0,260.0,9321.0,23224.0,5985.0,874.0,1372.0,551.0,4.0,3183.0,2951.0,66.45311430527036,9.277471581122976,1.354805373751292,2.1267654150878403,0.8541164312779883,9.855666551842921,0.018601446779193936
Dolph Schayes,F,1928-05-19,80.0,195.0,18765.0,12250.0,8435.0,0.0,1421.0,0.0,0.0,5944.0,6875.0,97.42642026009582,24.78857142857143,0.0,4.176,0.0,34.93616326530612,0.0
Steve Scheffler,F,1967-09-03,81.0,250.0,349.0,969.0,200.0,8.0,29.0,34.0,1.0,128.0,92.0,58.13552361396304,7.430340557275541,0.29721362229102166,1.0773993808049536,1.263157894736842,9.436532507739937,0.11145510835913314
Tom Scheffler,C,1954-10-27,83.0,240.0,59.0,278.0,81.0,11.0,11.0,11.0,0.0,23.0,13.0,70.98699520876113,10.489208633093526,1.424460431654676,1.424460431654676,1.424460431654676,5.956834532374101,0.0
Dave Schellhase,G,1944-10-14,75.0,205.0,211.0,208.0,55.0,0.0,43.0,0.0,0.0,88.0,35.0,81.02121834360027,9.51923076923077,0.0,7.442307692307692,0.0,30.46153846153846,0.0
Herb Scherer,C,1929-12-21,81.0,212.0,85.0,9.0,0.0,0.0,0.0,0.0,0.0,31.0,23.0,95.83572895277207,0.0,0.0,0.0,0.0,248.0,0.0
Dwayne Schintzius,C,1968-10-14,86.0,285.0,616.0,2041.0,561.0,123.0,97.0,31.0,1.0,269.0,77.0,57.021218343600275,9.89514943655071,2.16952474277315,1.7109260166585007,0.5467907888290053,9.454189122978931,0.05291523762861342
Dale Schlueter,C,1945-11-12,82.0,225.0,3169.0,8927.0,2931.0,21.0,874.0,23.0,0.0,1189.0,791.0,79.94250513347022,11.819872297524364,0.08468690489526157,3.5245883275456484,0.092752324409096,9.589783801949142,0.0
Dick Schnittker,F,1928-05-27,77.0,200.0,2876.0,960.0,256.0,0.0,104.0,0.0,0.0,872.0,1132.0,97.40451745379877,9.6,0.0,3.9000000000000004,0.0,65.4,0.0
Russ Schoene,F,1960-04-16,82.0,210.0,1551.0,3753.0,773.0,74.0,182.0,115.0,66.0,642.0,201.0,65.51676933607118,7.414868105515588,0.7098321342925659,1.7458033573141487,1.1031175059952039,11.050359712230215,1.8992805755395683
Admiral Schofield,F,1997-03-30,77.0,241.0,466.0,1503.0,250.0,15.0,88.0,23.0,85.0,167.0,47.0,28.56399726214921,5.9880239520958085,0.3592814371257485,2.1077844311377247,0.5508982035928144,3.92814371257485,6.107784431137724
Dave Scholz,F,1948-04-12,80.0,220.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,77.52772073921972,0.0,0.0,0.0,0.0,72.0,0.0
Detlef Schrempf,F,1963-01-21,82.0,235.0,17193.0,36780.0,7589.0,338.0,4129.0,918.0,532.0,5888.0,4885.0,62.75154004106776,7.428058727569331,0.33083197389885804,4.041435562805873,0.8985318107667211,10.484828711256117,1.562153344208809
Howie Schultz,F,1922-07-03,78.0,200.0,451.0,97.0,20.0,0.0,13.0,0.0,0.0,149.0,153.0,103.30458590006845,7.422680412371133,0.0,4.824742268041237,0.0,110.5979381443299,0.0
Luis Scola,F,1980-04-30,81.0,241.0,9778.0,20730.0,5445.0,247.0,1327.0,529.0,105.0,4021.0,1631.0,45.478439425051334,9.455861070911721,0.42894356005788714,2.3044862518089726,0.9186685962373372,13.601157742402316,0.5470332850940666
Freddie Scolari,G,1922-03-01,71.0,180.0,1284.0,577.0,64.0,0.0,126.0,0.0,0.0,452.0,380.0,103.64407939767283,3.993067590987868,0.0,7.861351819757365,0.0,56.40207972270365,0.0
Brent Scott,F,1971-06-15,82.0,250.0,19.0,46.0,9.0,1.0,3.0,1.0,0.0,8.0,3.0,54.35455167693361,7.043478260869565,0.7826086956521738,2.3478260869565215,0.7826086956521738,12.521739130434781,0.0
Byron Scott,G,1961-03-28,76.0,205.0,17548.0,35467.0,3523.0,306.0,3119.0,1448.0,909.0,6852.0,2935.0,64.56947296372347,3.5759438351143316,0.3105985845997688,3.165872501198297,1.46976062255054,12.064623452787098,2.7679815039332336
Dennis Scott,F,1968-09-05,80.0,229.0,8613.0,19296.0,1903.0,206.0,1372.0,562.0,1309.0,3146.0,1012.0,57.12799452429842,3.550373134328358,0.3843283582089552,2.559701492537313,1.0485074626865671,6.854477611940298,7.326492537313433
James Scott,F,1972-06-03,78.0,180.0,1.0,27.0,6.0,0.0,3.0,2.0,0.0,0.0,1.0,53.385352498288846,8.0,0.0,4.0,2.6666666666666665,0.0,0.0
Mike Scott,F,1988-07-16,79.0,237.0,4460.0,10516.0,2070.0,85.0,571.0,208.0,570.0,1711.0,468.0,37.267624914442166,7.086344617725372,0.2909851654621529,1.9547356409281094,0.7120578166603272,7.8120958539368575,5.853936858120958
Ray Scott,F,1938-07-12,81.0,215.0,10523.0,9810.0,5110.0,0.0,880.0,0.0,0.0,4042.0,2439.0,87.27994524298425,18.75229357798165,0.0,3.229357798165138,0.0,29.66605504587156,0.0
Carey Scurry,F,1962-12-04,79.0,188.0,888.0,2487.0,554.0,150.0,195.0,185.0,9.0,338.0,203.0,62.8829568788501,8.019300361881786,2.1712907117008444,2.8226779252110976,2.677925211097708,9.524728588661036,0.390832328106152
Dereon Seabron,G,2000-05-26,77.0,180.0,71.0,161.81,27.0,1.0,14.0,5.0,1.0,26.0,18.0,25.4072553045859,6.00704530004326,0.2224831592608615,3.114764229652061,1.1124157963043075,11.124157963043075,0.6674494777825846
Bruce Seals,F,1953-06-18,80.0,210.0,2527.0,6016.0,1146.0,84.0,303.0,72.0,0.0,1038.0,451.0,72.34496919917865,6.857712765957447,0.5026595744680851,1.8131648936170213,0.4308510638297872,12.422872340425531,0.0
Shea Seals,G,1975-08-26,77.0,210.0,4.0,5.0,4.0,0.0,0.0,1.0,0.0,1.0,2.0,50.157426420260094,28.8,0.0,0.0,7.2,14.4,0.0
Malik Sealy,G,1970-02-01,80.0,200.0,5063.0,11879.0,1614.0,158.0,829.0,521.0,160.0,1904.0,1095.0,55.72073921971253,4.891320818250695,0.4788281841905884,2.512332687936695,1.5789207845778264,10.570586749726408,1.4546679013384964
